year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2019,9,NK,Spirit Air Lines,RSW,"Fort Myers, FL: Southwest Florida International",111,14,2.82,1.13,8.05,0,2,0,0,1666,245,60,1271,0,90
2019,9,NK,Spirit Air Lines,SAN,"San Diego, CA: San Diego International",169,17,7,0,6,0,4,2,0,853,331,0,212,0,310
2019,9,NK,Spirit Air Lines,SEA,"Seattle, WA: Seattle/Tacoma International",153,25,5.62,0,13.82,0,5.56,0,0,1118,248,0,619,0,251
2019,9,NK,Spirit Air Lines,SJU,"San Juan, PR: Luis Munoz Marin International",151,19,6.3,0,8.49,0,4.21,11,1,1026,288,0,415,0,323
2019,9,NK,Spirit Air Lines,SMF,"Sacramento, CA: Sacramento International",90,7,2.07,0,4.93,0,0,1,0,538,119,0,419,0,0
2019,9,NK,Spirit Air Lines,STT,"Charlotte Amalie, VI: Cyril E King",37,4,1.24,0,1.05,0,1.71,4,0,146,46,0,21,0,79
2019,9,NK,Spirit Air Lines,STX,"Christiansted, VI: Henry E. Rohlsen",18,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2019,9,NK,Spirit Air Lines,TPA,"Tampa, FL: Tampa International",446,42,11.15,0.26,19.52,1,10.07,4,0,3227,605,6,1032,16,1568
2019,9,OH,PSA Airlines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",89,11,2.59,1,1.5,0,5.91,0,0,525,94,61,53,0,317
2019,9,OH,PSA Airlines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",141,22,2.48,2.44,10.56,1,5.52,0,0,1306,121,274,403,40,468
2019,9,OH,PSA Airlines Inc.,ALB,"Albany, NY: Albany International",84,23,9.59,0,4.27,0,9.14,0,1,2026,761,0,173,0,1092
2019,9,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",100,12,2.58,0.04,2.04,0,7.35,0,1,686,163,4,110,0,409
2019,9,OH,PSA Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",232,50,16.64,2.46,11.36,0,19.54,1,0,2781,833,161,380,0,1407
2019,9,OH,PSA Airlines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",112,13,5.42,0.1,3.06,0,4.42,0,1,983,407,9,143,0,424
2019,9,OH,PSA Airlines Inc.,BDL,"Hartford, CT: Bradley International",118,25,7.2,0,1.98,1,14.82,0,0,1115,208,0,51,33,823
2019,9,OH,PSA Airlines Inc.,BGR,"Bangor, ME: Bangor International",122,32,13.12,0.1,6.8,0,11.98,0,1,3050,1469,8,304,0,1269
2019,9,OH,PSA Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",355,56,19,1.18,10.52,0,25.3,3,0,4671,1456,144,475,0,2596
2019,9,OH,PSA Airlines Inc.,BNA,"Nashville, TN: Nashville International",47,8,1.43,0,0.19,0.11,6.27,0,0,673,112,0,13,8,540
2019,9,OH,PSA Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",82,10,3,1.66,2.02,0,3.32,0,0,697,213,101,73,0,310
2019,9,OH,PSA Airlines Inc.,BTV,"Burlington, VT: Burlington International",59,5,1,0.04,2.09,0,1.87,0,0,259,59,5,48,0,147
2019,9,OH,PSA Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",86,17,5.35,2,2.04,0,7.61,1,0,816,268,55,49,0,444
2019,9,OH,PSA Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",197,37,13.36,1.91,7.9,0,13.83,0,0,2177,773,88,343,0,973
2019,9,OH,PSA Airlines Inc.,CAK,"Akron, OH: Akron-Canton Regional",234,61,18.22,1.44,8.43,0.17,32.74,3,0,4061,1155,226,348,8,2324
2019,9,OH,PSA Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",254,42,11.87,1.18,12.02,0,16.92,1,0,2751,905,140,437,0,1269
2019,9,OH,PSA Airlines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",109,20,7.16,0,9.08,0,3.75,3,1,731,285,0,223,0,223
2019,9,OH,PSA Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",305,64,19.79,1.42,22.79,0,19.99,25,0,3122,1008,78,658,0,1378
2019,9,OH,PSA Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",60,14,1.63,0.07,5.85,0,6.45,0,1,530,46,9,111,0,364
2019,9,OH,PSA Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",169,33,8.26,1.56,7.78,0,15.4,1,0,2025,374,111,320,0,1220
2019,9,OH,PSA Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",7947,772,185.78,18.71,121.9,0.9,444.71,175,6,53584,16987,1754,4935,40,29868
2019,9,OH,PSA Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",120,10,3.31,0.49,1.49,0,4.72,1,0,668,152,76,47,0,393
2019,9,OH,PSA Airlines Inc.,CRW,"Charleston/Dunbar, WV: Yeager",203,35,11.84,2.88,4.46,0,15.83,3,1,2382,495,319,178,0,1390
2019,9,OH,PSA Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",427,75,21.85,1.06,20.6,0,31.48,0,0,4211,1354,93,694,0,2070
2019,9,OH,PSA Airlines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",115,14,2.56,1.96,3.21,0,6.27,18,1,584,137,96,94,0,257
2019,9,OH,PSA Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",478,100,31.36,2.49,20.44,0.04,45.67,4,2,7441,2410,252,766,8,4005
2019,9,OH,PSA Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",2458,381,99.51,4.74,63.78,0.73,212.24,45,9,30932,9177,244,2965,65,18481
2019,9,OH,PSA Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",85,7,1,0.54,4.55,0,0.91,0,0,175,39,15,99,0,22
2019,9,OH,PSA Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",58,9,3.42,0,3.58,0,1.99,0,0,452,139,0,229,0,84
2019,9,OH,PSA Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",60,10,3.41,0.4,3.22,0,2.97,1,0,391,159,38,112,0,82
2019,9,OH,PSA Airlines Inc.,EWN,"New Bern/Morehead/Beaufort, NC: Coastal Carolina Regional",147,25,11.08,1.05,6.65,0,6.21,12,1,1592,715,47,264,0,566
2019,9,OH,PSA Airlines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",133,25,8.38,1,8.05,0,7.57,7,2,1074,291,62,204,0,517
2019,9,OH,PSA Airlines Inc.,FWA,"Fort Wayne, IN: Fort Wayne International",60,8,2.5,0,3.06,0,2.44,1,0,319,93,0,88,0,138
2019,9,OH,PSA Airlines Inc.,GNV,"Gainesville, FL: Gainesville Regional",119,12,4.02,0.65,1.71,0,5.62,0,0,618,157,40,84,0,337
2019,9,OH,PSA Airlines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",79,11,3.17,0.97,1.03,0,5.83,0,0,720,116,97,20,0,487
2019,9,OH,PSA Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",199,38,10.16,1.14,10.26,0,16.43,0,0,2965,738,77,368,0,1782
2019,9,OH,PSA Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",256,45,6.82,2.47,10.55,0,25.16,2,0,2441,398,179,316,0,1548
2019,9,OH,PSA Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",407,57,11.38,1.83,9.99,0,33.8,0,0,3236,788,150,404,0,1894
2019,9,OH,PSA Airlines Inc.,HPN,"White Plains, NY: Westchester County",247,50,17.24,0,10.7,0,22.06,4,1,2572,768,0,334,0,1470
2019,9,OH,PSA Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",194,29,12.23,1.45,4.33,0,10.98,0,2,1813,674,192,197,0,750
2019,9,OH,PSA Airlines Inc.,HTS,"Ashland, WV: Tri-State/Milton J. Ferguson Field",3,2,1.97,0,0.03,0,0,0,0,142,138,0,4,0,0
2019,9,OH,PSA Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",173,25,10.88,0.24,6.73,0,7.15,1,0,1659,655,37,258,0,709
2019,9,OH,PSA Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",180,19,4.32,0.81,6.07,0,7.8,13,0,681,132,23,184,0,342
2019,9,OH,PSA Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",102,20,9.52,0.27,3.6,0,6.61,0,0,1726,982,24,163,0,557
2019,9,OH,PSA Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",144,19,5.37,0.29,2.3,0,11.04,1,0,1440,411,28,111,0,890
2019,9,OH,PSA Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",148,16,6.37,0.04,4.37,0,5.21,7,0,757,236,5,134,0,382
2019,9,OH,PSA Airlines Inc.,LAN,"Lansing, MI: Capital Region International",29,6,2.16,0,1.96,0,1.88,0,0,384,172,0,62,0,150
2019,9,OH,PSA Airlines Inc.,LEX,"Lexington, KY: Blue Grass",89,13,3.27,1.25,4.17,0,4.31,0,0,847,213,156,128,0,350
2019,9,OH,PSA Airlines Inc.,LGA,"New York, NY: LaGuardia",182,53,10.6,1,24.61,0,16.79,7,0,3410,594,49,1392,0,1375
2019,9,OH,PSA Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",137,12,5.43,0.26,2.55,0,3.76,1,0,787,262,32,147,0,346
2019,9,OH,PSA Airlines Inc.,LYH,"Lynchburg, VA: Lynchburg Regional/Preston Glenn Field",86,11,3.59,1.53,1.93,0,3.95,1,0,656,264,74,53,0,265
2019,9,OH,PSA Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",35,2,1.03,0,0,0,0.97,0,0,163,91,0,0,0,72
2019,9,OH,PSA Airlines Inc.,MEM,"Memphis, TN: Memphis International",30,3,0.23,0,0.03,0,2.73,0,0,256,28,0,4,0,224
2019,9,OH,PSA Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",30,1,1,0,0,0,0,1,0,116,116,0,0,0,0
2019,9,OH,PSA Airlines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",120,16,4.09,1.27,3.39,0,7.25,0,0,1070,188,86,170,0,626
2019,9,OH,PSA Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",143,30,9.45,0.58,10.77,0,9.21,0,1,1609,497,30,331,0,751
2019,9,OH,PSA Airlines Inc.,MLB,"Melbourne, FL: Melbourne International",89,13,7.18,1.22,1.84,0.22,2.54,9,0,511,252,38,57,5,159
2019,9,OH,PSA Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",27,4,1.05,0,2,0,0.95,0,0,156,38,0,39,0,79
2019,9,OH,PSA Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",108,22,5.35,0.93,7.64,1,7.08,3,0,1287,344,125,239,41,538
2019,9,OH,PSA Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,OH,PSA Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",202,29,6.65,0.72,9.85,0.8,10.99,13,0,1341,192,51,304,16,778
2019,9,OH,PSA Airlines Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",115,22,9.78,0.66,6.36,0,5.2,10,1,1231,551,70,209,0,401
2019,9,OH,PSA Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",87,8,3,1,2,0,2,3,0,573,261,123,50,0,139
2019,9,OH,PSA Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",86,14,2.28,0.65,4.23,0,6.84,1,1,484,96,20,91,0,277
2019,9,OH,PSA Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",376,77,21.86,2.89,14.26,0,38,19,2,5799,1349,241,850,0,3359
2019,9,OH,PSA Airlines Inc.,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",173,24,10.65,0.13,8.38,0,4.84,9,0,1262,495,17,266,0,484
2019,9,OH,PSA Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",1253,198,58.78,2.15,42.5,0.01,94.55,35,3,15088,4856,104,2878,4,7246
2019,9,OH,PSA Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",60,11,3.36,0.03,2.33,0,5.28,1,0,690,246,2,88,0,354
2019,9,OH,PSA Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",183,35,10.31,0,8.76,0,15.93,0,2,2146,751,0,366,0,1029
2019,9,OH,PSA Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",215,21,4.41,0.61,6.42,0,9.56,1,0,1314,164,50,241,0,859
2019,9,OH,PSA Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",194,29,5.98,0,5.72,0,17.3,2,2,1928,596,0,166,0,1166
2019,9,OH,PSA Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",11,5,1.85,0,1.9,0,1.25,0,0,301,136,0,63,0,102
2019,9,OH,PSA Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",122,35,12.51,0,4.49,0,18,0,0,2711,879,0,188,0,1644
2019,9,OH,PSA Airlines Inc.,RIC,"Richmond, VA: Richmond International",88,12,2.85,0.19,3.24,0,5.72,0,0,596,103,25,90,0,378
2019,9,OH,PSA Airlines Inc.,ROC,"Rochester, NY: Greater Rochester International",173,42,13.26,2,9.86,0,16.88,1,0,1937,560,135,276,0,966
2019,9,OH,PSA Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",29,3,0.69,0,2.31,0,0,0,0,77,22,0,55,0,0
2019,9,OH,PSA Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",317,55,14.3,1.04,11.54,0,28.12,20,0,2719,689,80,316,0,1634
2019,9,OH,PSA Airlines Inc.,SBN,"South Bend, IN: South Bend International",62,11,4.94,1.29,3.49,0,1.28,0,1,450,181,81,118,0,70
2019,9,OH,PSA Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",222,20,5.92,0.52,4.14,0,9.42,1,0,1191,243,73,136,0,739
2019,9,OH,PSA Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",60,6,2,0,2.77,0,1.23,0,0,158,42,0,58,0,58
2019,9,OH,PSA Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",58,9,1.94,0.57,2.84,0,3.65,0,0,537,56,92,122,0,267
2019,9,OH,PSA Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",208,25,11.01,0.87,4.74,0.5,7.88,3,2,1842,865,193,248,10,526
2019,9,OH,PSA Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",53,9,3.87,0,2.99,0,2.15,1,0,287,176,0,56,0,55
2019,9,OH,PSA Airlines Inc.,TLH,"Tallahassee, FL: Tallahassee International",145,14,4.89,0.69,2.65,0,5.77,0,0,715,241,22,98,0,354
2019,9,OH,PSA Airlines Inc.,TOL,"Toledo, OH: Toledo Express",60,12,1.07,0.84,5.2,0,4.89,0,0,454,32,16,109,0,297
2019,9,OH,PSA Airlines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",6,1,0,0,0,0,1,0,0,76,0,0,0,0,76
2019,9,OH,PSA Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",30,2,0,0,0.25,0,1.75,0,0,97,0,0,19,0,78
2019,9,OH,PSA Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",282,64,15.22,1.92,18.16,0,28.7,0,1,3897,704,258,693,0,2242
2019,9,OH,PSA Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",153,18,3.63,0.05,3.61,0.32,10.4,0,0,822,153,7,113,6,543
2019,9,OH,PSA Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",56,4,1.07,0,1.94,0,0.99,0,0,180,19,0,38,0,123
2019,9,OO,SkyWest Airlines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",160,24,6.13,2.27,8.7,0,6.89,2,0,1622,479,387,374,0,382
2019,9,OO,SkyWest Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",312,38,11.41,1.94,9.77,0,14.89,8,0,3515,1889,74,366,0,1186
2019,9,OO,SkyWest Airlines Inc.,ABR,"Aberdeen, SD: Aberdeen Regional",60,4,1.31,0,1.19,0,1.51,0,0,190,44,0,18,0,128
2019,9,OO,SkyWest Airlines Inc.,ABY,"Albany, GA: Southwest Georgia Regional",80,6,2.52,0,0.6,0,2.88,0,2,381,120,0,16,0,245
2019,9,OO,SkyWest Airlines Inc.,ACV,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",182,45,12.14,0,4.05,0,28.81,12,2,4460,1517,0,110,0,2833
2019,9,OO,SkyWest Airlines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,OO,SkyWest Airlines Inc.,ALB,"Albany, NY: Albany International",112,25,9.44,0,6.92,0,8.64,1,0,1213,489,0,223,0,501
2019,9,OO,SkyWest Airlines Inc.,APN,"Alpena, MI: Alpena County Regional",51,4,0,0,0.09,0,3.91,0,0,309,0,0,10,0,299
2019,9,OO,SkyWest Airlines Inc.,ASE,"Aspen, CO: Aspen Pitkin County Sardy Field",398,53,20.78,0,14.86,0,17.36,5,7,3357,2061,0,468,0,828
2019,9,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1999,164,46.98,16.42,30.36,2,68.24,18,10,12239,3894,2946,1273,36,4090
2019,9,OO,SkyWest Airlines Inc.,ATW,"Appleton, WI: Appleton International",163,30,5.94,0.76,13.3,0,10.01,1,1,1475,480,33,486,0,476
2019,9,OO,SkyWest Airlines Inc.,ATY,"Watertown, SD: Watertown Regional",60,15,8.51,0,1.95,0,4.54,0,0,979,438,0,57,0,484
2019,9,OO,SkyWest Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",110,9,4.6,0,0.04,0.96,3.4,0,0,1019,526,0,2,45,446
2019,9,OO,SkyWest Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",120,33,11.23,1.88,5.94,0,13.94,5,0,2336,857,87,171,0,1221
2019,9,OO,SkyWest Airlines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",132,24,9.61,3.15,3.47,0,7.78,1,0,2136,686,267,247,0,936
2019,9,OO,SkyWest Airlines Inc.,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",122,13,4.68,2.39,3.46,0,2.48,0,0,683,213,234,108,0,128
2019,9,OO,SkyWest Airlines Inc.,BDL,"Hartford, CT: Bradley International",34,6,1.85,1,2.31,0,0.84,0,0,631,386,129,46,0,70
2019,9,OO,SkyWest Airlines Inc.,BFF,"Scottsbluff, NE: Western Neb. Regional/William B. Heilig Field",51,8,3.42,0,1.37,0,3.21,0,0,1122,811,0,132,0,179
2019,9,OO,SkyWest Airlines Inc.,BFL,"Bakersfield, CA: Meadows Field",143,19,6.1,0,2.51,1,9.39,3,0,1856,904,0,87,162,703
2019,9,OO,SkyWest Airlines Inc.,BGM,"Binghamton, NY: Greater Binghamton/Edwin A. Link Field",86,9,3,1.4,0.58,0,4.02,0,0,838,122,81,73,0,562
2019,9,OO,SkyWest Airlines Inc.,BGR,"Bangor, ME: Bangor International",30,4,1.97,0,1.58,0,0.45,3,0,112,53,0,49,0,10
2019,9,OO,SkyWest Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",197,30,17.6,1,3.46,0,7.94,0,1,2320,1347,48,289,0,636
2019,9,OO,SkyWest Airlines Inc.,BIL,"Billings, MT: Billings Logan International",86,11,5.59,0,3.57,0,1.84,0,0,647,442,0,79,0,126
2019,9,OO,SkyWest Airlines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",173,24,6.71,1.7,5.47,0,10.12,0,2,1563,244,632,191,0,496
2019,9,OO,SkyWest Airlines Inc.,BJI,"Bemidji, MN: Bemidji Regional",60,3,1.6,1,0,0,0.4,0,1,173,73,90,0,0,10
2019,9,OO,SkyWest Airlines Inc.,BNA,"Nashville, TN: Nashville International",600,97,25.16,4.72,32.83,0,34.29,12,1,6129,2129,456,1285,0,2259
2019,9,OO,SkyWest Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",769,81,28.4,9.98,10.89,0,31.73,12,1,5796,2345,475,441,0,2535
2019,9,OO,SkyWest Airlines Inc.,BOS,"Boston, MA: Logan International",180,21,4.4,2.01,5.58,0,9.01,1,0,1208,305,175,240,0,488
2019,9,OO,SkyWest Airlines Inc.,BQK,"Brunswick, GA: Brunswick Golden Isles",85,4,2,0.75,0.25,0,1,6,0,224,125,15,5,0,79
2019,9,OO,SkyWest Airlines Inc.,BRD,"Brainerd, MN: Brainerd Lakes Regional",51,6,2.67,0.94,0.06,0,2.33,0,0,646,62,486,33,0,65
2019,9,OO,SkyWest Airlines Inc.,BRO,"Brownsville, TX: Brownsville South Padre Island International",56,4,2,0,1,0,1,0,0,156,103,0,19,0,34
2019,9,OO,SkyWest Airlines Inc.,BTM,"Butte, MT: Bert Mooney",56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,OO,SkyWest Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",19,5,1.59,0,2.41,0,1,0,1,374,191,0,76,0,107
2019,9,OO,SkyWest Airlines Inc.,BTV,"Burlington, VT: Burlington International",89,26,7.41,2,7.46,0,9.13,2,0,2343,911,113,343,0,976
2019,9,OO,SkyWest Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",88,11,3.43,0.23,2.34,0,5,0,0,601,160,19,104,0,318
2019,9,OO,SkyWest Airlines Inc.,BUR,"Burbank, CA: Bob Hope",324,47,19.38,0.36,7.76,0,19.51,10,0,4028,1988,10,214,0,1816
2019,9,OO,SkyWest Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",24,2,0,0,1.09,0,0.91,1,0,70,0,0,28,0,42
2019,9,OO,SkyWest Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",150,19,11.59,0.5,0.73,0,6.17,0,0,1256,886,8,22,0,340
2019,9,OO,SkyWest Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",46,7,0,0,2.64,0,4.36,0,0,507,0,0,172,0,335
2019,9,OO,SkyWest Airlines Inc.,CAK,"Akron, OH: Akron-Canton Regional",82,17,6.58,0,5.71,0,4.72,3,0,1703,1083,0,181,0,439
2019,9,OO,SkyWest Airlines Inc.,CDC,"Cedar City, UT: Cedar City Regional",80,7,4.33,0,2.67,0,0,0,0,202,159,0,43,0,0
2019,9,OO,SkyWest Airlines Inc.,CGI,"Cape Girardeau, MO: Cape Girardeau Regional",81,11,1.51,0,2,0,7.49,3,0,1006,215,0,119,0,672
2019,9,OO,SkyWest Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",183,16,4.76,1.88,5.5,0,3.86,0,1,1413,184,705,231,0,293
2019,9,OO,SkyWest Airlines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",89,20,2.84,0.1,7.6,0,9.45,5,1,976,218,3,254,0,501
2019,9,OO,SkyWest Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",206,27,1.91,2.27,3.82,0,19,9,0,1868,219,111,367,0,1171
2019,9,OO,SkyWest Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",199,17,11.37,1.57,0.15,0,3.91,0,0,1688,1316,151,4,0,217
2019,9,OO,SkyWest Airlines Inc.,CIU,"Sault Ste. Marie, MI: Chippewa County International",56,5,3.04,0,1.96,0,0,0,2,282,224,0,58,0,0
2019,9,OO,SkyWest Airlines Inc.,CKB,"Clarksburg/Fairmont, WV: North Central West Virginia",60,12,4.32,0,0.2,0,7.48,0,0,1437,367,0,28,0,1042
2019,9,OO,SkyWest Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",376,58,11.65,2.71,20.91,0,22.73,7,1,3631,719,196,844,0,1872
2019,9,OO,SkyWest Airlines Inc.,CLL,"College Station/Bryan, TX: Easterwood Field",54,10,3.74,0,0.24,0,6.03,0,0,869,324,0,18,0,527
2019,9,OO,SkyWest Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",120,12,5.03,0.81,1.81,0,4.36,2,1,1831,1435,25,44,0,327
2019,9,OO,SkyWest Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",126,23,8.52,1.92,7.63,0,4.94,1,0,1731,796,258,215,0,462
2019,9,OO,SkyWest Airlines Inc.,CMX,"Hancock/Houghton, MI: Houghton County Memorial",60,18,5.16,2.72,4.62,0,5.5,3,1,2002,296,859,257,0,590
2019,9,OO,SkyWest Airlines Inc.,CNY,"Moab, UT: Canyonlands Field",69,11,4.99,0.69,1.98,0,3.34,2,2,576,228,20,67,0,261
2019,9,OO,SkyWest Airlines Inc.,COD,"Cody, WY: Yellowstone Regional",42,3,0.5,0.04,0.96,0,1.5,0,1,228,13,1,26,0,188
2019,9,OO,SkyWest Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",477,85,25.04,2.59,28.48,0,28.9,9,0,5784,2194,229,1057,0,2304
2019,9,OO,SkyWest Airlines Inc.,COU,"Columbia, MO: Columbia Regional",88,21,4.82,0,8.8,0,7.38,2,0,944,298,0,256,0,390
2019,9,OO,SkyWest Airlines Inc.,CPR,"Casper, WY: Casper/Natrona County International",97,4,2.11,0,0.37,0,1.52,0,0,222,60,0,15,0,147
2019,9,OO,SkyWest Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,OO,SkyWest Airlines Inc.,CRW,"Charleston/Dunbar, WV: Yeager",128,23,5.58,2,7.95,0,7.47,1,0,1075,340,95,229,0,411
2019,9,OO,SkyWest Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",31,5,2.2,1,0,0,1.8,1,0,421,138,46,0,0,237
2019,9,OO,SkyWest Airlines Inc.,CYS,"Cheyenne, WY: Cheyenne Regional/Jerry Olson Field",60,2,2,0,0,0,0,0,0,206,206,0,0,0,0
2019,9,OO,SkyWest Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",370,57,12.72,0,32.45,0,11.84,15,0,3091,879,0,1480,0,732
2019,9,OO,SkyWest Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",254,42,14.57,0.95,11.93,0,14.56,5,0,2096,944,87,341,0,724
2019,9,OO,SkyWest Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",29,2,0,0,1.42,0,0.58,1,0,79,0,0,50,0,29
2019,9,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",4458,616,142.14,23.59,236.78,0,213.49,20,9,53502,21231,2143,12938,0,17190
2019,9,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1397,191,55.19,10.57,51.08,0.69,73.47,9,0,17304,7154,664,2482,11,6993
